0.007827,-0.016534,0.001399,0.014761,0.006190,-0.001458,-0.005168,0.012270,-0.016465,0.014391,-0.006025,0.007968,-0.003826,-0.013443,0.006187,-0.008012,-0.011096,0.006565,-0.021676,0.011209,-0.003546,0.000980,0.003928,-0.010015,-0.010325,-0.011044,0.009702,0.003166,-0.002377,0.003833
-0.008620,0.007173,-0.018070,0.000561,-0.009925,0.001388,0.008411,0.000841,-0.040304,0.016282,0.000651,-0.004546,-0.026948,0.016827,-0.019141,0.002405,0.025976,-0.006718,-0.015643,-0.007868,-0.029198,0.011170,-0.004935,-0.008520,0.013485,0.013634,0.001639,0.017669,0.011889,-0.000791
0.001109,0.002101,0.012655,-0.012616,-0.012124,-0.000200,-0.006214,0.009367,0.018009,-0.009221,0.001277,-0.000633,0.001886,0.012818,0.007573,0.010992,-0.004340,-0.001106,-0.001775,0.020348,-0.004047,-0.002796,-0.002116,0.011165,0.002530,-0.013824,0.012664,0.001222,0.005375,0.000366
-0.013178,0.004592,0.000022,0.012829,0.012213,-0.014394,0.004405,-0.008739,-0.006440,0.013417,-0.004083,0.008575,0.006564,0.004093,0.008906,-0.009847,-0.008425,0.002220,-0.001314,0.015715,-0.012186,-0.013189,0.007245,0.008289,0.012318,0.009645,-0.004414,0.002444,0.000485,-0.005798
0.009329,-0.017960,0.000013,-0.002998,-0.004880,-0.012057,-0.002674,-0.011398,0.001071,-0.003107,-0.002213,0.006287,0.008132,0.000372,0.017021,0.008363,-0.015537,-0.008657,0.011627,0.013988,-0.006514,0.000309,0.002755,0.005694,0.005949,0.009310,0.006772,-0.015686,-0.000796,-0.007903
0.001266,0.010293,0.006654,-0.006508,-0.006845,0.010126,-0.017452,0.001473,-0.008750,-0.006949,-0.013163,0.002168,-0.002169,0.004880,0.003515,0.005309,0.000021,0.016155,-0.011464,0.001482,-0.008543,0.003926,0.005651,-0.013047,0.017111,-0.023416,-0.010645,0.004831,0.010147,-0.015450
0.006652,-0.000715,0.015994,-0.004830,0.007801,0.008083,-0.002344,0.005403,-0.020722,0.004313,0.003296,0.004237,-0.003562,-0.003314,-0.004781,0.008659,-0.000838,0.002780,-0.005133,0.007459,0.003019,-0.009047,0.005037,0.014634,-0.009850,-0.012810,0.015009,0.000339,-0.007673,0.004420
0.021004,-0.009749,-0.004662,-0.001502,0.016712,0.006175,-0.005404,0.012943,-0.006938,-0.001072,-0.002403,-0.000484,-0.004754,-0.013532,0.003485,-0.000454,0.006182,-0.007570,0.004196,0.005770,-0.006654,-0.004236,-0.019361,-0.005853,0.013726,-0.005941,-0.012264,0.012901,-0.005327,-0.002473
-0.010916,0.018011,-0.010770,-0.010957,0.003862,0.001323,0.009987,0.000437,0.006170,-0.001026,-0.004646,0.001026,0.015389,0.000146,-0.000128,0.001845,-0.007638,-0.014338,0.001419,-0.003928,0.012660,-0.016272,0.013987,0.004619,0.003088,-0.002644,-0.015789,0.007869,0.028303,-0.004713
0.007861,-0.002984,-0.006547,0.019621,-0.008169,-0.001285,0.004510,-0.008752,-0.000011,-0.005884,0.009064,0.018916,-0.006034,-0.011616,-0.002250,0.005765,-0.000645,-0.001684,0.001324,0.003018,-0.005094,0.008321,-0.001632,-0.003233,-0.007176,0.000926,0.013427,-0.009810,0.002294,-0.013963
0.000739,-0.004132,-0.008809,0.006258,-0.010971,-0.000490,0.001588,-0.005432,-0.022878,-0.003385,-0.007437,0.008617,-0.001086,-0.010384,-0.001050,0.015329,0.003422,0.007605,0.022410,-0.004559,0.014222,0.008277,-0.022274,0.006854,-0.008738,-0.004756,0.005212,0.005198,-0.007560,-0.023505
0.011950,-0.010882,0.009260,0.021541,0.010025,0.006280,-0.005082,0.006408,0.000653,0.010764,0.000254,-0.007987,0.010928,0.000291,-0.003029,0.007997,-0.001331,0.010139,-0.012886,0.000280,0.006846,0.002482,0.000103,-0.017143,0.008849,0.002846,-0.020054,-0.007339,-0.006945,-0.005411
0.006986,0.002739,0.019949,-0.001063,-0.029487,0.002935,-0.014312,-0.004478,0.001602,0.008494,-0.016529,0.003479,-0.007487,0.004609,-0.017872,-0.016131,-0.002904,0.010307,-0.001568,0.001365,-0.008961,0.002173,0.020469,-0.015977,0.003933,0.002097,-0.002208,-0.011279,0.008443,0.012565
-0.017329,0.004761,0.002988,-0.005746,0.010283,0.004256,-0.007488,0.014049,-0.002430,0.005098,-0.006726,-0.011806,0.008621,0.010451,-0.008373,0.016724,0.000402,-0.001427,-0.015542,-0.004350,-0.011058,0.000204,0.012607,-0.006280,0.000558,-0.001898,-0.001506,0.013166,-0.006717,-0.006802
0.011822,0.001552,0.007991,-0.035994,0.006688,0.010856,0.004278,-0.009324,0.004817,0.005567,0.012009,0.006190,0.004202,-0.002500,0.019256,-0.015149,-0.004303,0.007299,-0.009816,0.013008,0.000903,-0.001329,-0.009965,0.011650,0.006087,0.001986,0.019875,-0.008826,-0.003034,0.016953
-0.015514,-0.006332,-0.011564,0.003655,-0.003071,0.005141,-0.008976,-0.004552,0.011019,-0.011867,0.018688,0.004497,-0.014023,0.003117,0.002600,0.016005,0.018330,-0.006392,0.002122,-0.003078,0.006355,0.015187,0.001251,0.007885,-0.004476,-0.007661,0.005501,0.001058,-0.003543,-0.003641
0.007897,-0.002538,0.000464,0.016384,-0.011645,0.003707,0.001157,-0.001803,0.000291,-0.005465,-0.013810,0.001173,-0.014449,-0.026711,0.002285,-0.005825,-0.003721,0.012462,-0.001640,-0.006426,0.000754,-0.003235,-0.003291,0.005595,-0.003807,-0.006563,0.014972,0.013282,-0.019416,0.008528
-0.003606,0.001225,-0.009078,0.001129,-0.002102,0.006130,0.000264,0.004886,-0.017591,-0.008113,0.003993,-0.003979,-0.005671,-0.003490,0.012344,-0.002965,-0.000327,-0.002017,0.000644,0.002882,0.008537,-0.001368,0.002519,-0.001017,-0.004174,-0.011327,-0.009187,-0.003097,0.008083,0.002122
-0.007807,-0.012231,0.013050,-0.012839,0.007008,0.004345,0.023993,0.007609,-0.000905,0.011538,0.015507,0.016417,-0.013107,-0.021838,0.004460,0.006095,-0.018252,-0.003411,-0.008083,0.005782,0.006061,-0.004224,-0.000197,-0.012520,0.000638,-0.011204,-0.012668,-0.017738,0.000252,0.005875
-0.002286,-0.014415,0.005831,-0.014461,-0.005980,0.013685,0.022277,0.014252,-0.007843,-0.022559,0.000078,-0.014072,-0.002566,-0.021087,0.013957,0.021401,-0.013189,-0.003813,-0.009298,-0.007191,0.001820,0.001835,-0.000839,-0.001553,0.018744,0.005575,-0.005542,0.001354,-0.002538,-0.000635
0.010967,0.008907,0.015811,-0.002306,-0.001054,0.005966,-0.000620,-0.008138,-0.010687,-0.005221,-0.012779,-0.009932,-0.004998,0.004163,0.006049,-0.000241,-0.004833,-0.006488,-0.006312,-0.010073,-0.001213,0.004942,-0.002473,0.007023,0.003272,0.015790,-0.000658,0.002821,0.001659,0.001152
-0.003584,-0.017171,-0.015959,-0.003519,-0.004582,0.016395,-0.004939,0.000360,-0.009282,-0.005952,0.006322,-0.010912,0.010055,0.010936,0.007938,-0.016230,0.013206,-0.012129,-0.020003,0.004165,0.005911,0.005254,-0.011855,0.003008,-0.003752,-0.024940,-0.002612,-0.008583,-0.019897,-0.009549
-0.003013,-0.007560,0.001597,0.004354,-0.005172,-0.000930,0.000906,0.017097,0.002783,0.009510,-0.000343,0.017857,0.008406,-0.004211,0.005026,0.009198,0.001452,0.001630,0.009133,0.003582,-0.016587,-0.003809,-0.006361,-0.024231,0.007959,-0.013787,0.011840,0.000940,-0.010764,-0.014609
0.003451,-0.004668,-0.009069,-0.013193,0.008016,-0.007695,0.001518,0.003864,0.020119,0.001577,0.005592,-0.002547,0.005605,-0.006668,0.004834,0.011511,0.009837,-0.006531,0.001718,0.003213,0.010439,-0.004763,0.002244,0.005993,-0.011616,0.000021,0.001496,-0.008217,-0.010078,0.004187
-0.015650,-0.002702,-0.021285,0.000532,0.005914,0.000016,0.009504,0.013403,-0.014724,-0.011758,0.000495,-0.010028,0.004960,-0.002333,0.001271,-0.002786,0.005366,-0.007859,-0.009013,-0.004229,0.008620,0.010510,-0.002862,-0.001064,-0.023335,0.003293,-0.007879,0.001190,-0.003670,0.011063
-0.023142,0.008433,-0.012569,-0.018886,0.014964,-0.007838,0.006794,-0.013671,0.003951,-0.011944,-0.017269,0.006504,-0.009003,-0.006461,-0.008001,0.008114,0.000125,0.007107,-0.002020,0.005579,-0.002475,0.011911,0.002276,0.005739,0.010856,0.002793,-0.007305,-0.001801,0.003983,0.010399
-0.004895,-0.012230,-0.016517,0.003705,0.013529,0.008006,0.013911,0.002058,0.002509,0.009873,-0.004286,0.010668,-0.010660,-0.013377,0.014936,0.007163,-0.007167,0.013251,0.003497,0.000748,-0.004832,-0.005413,0.011321,0.017535,-0.014254,-0.000110,-0.007483,-0.008983,0.001169,-0.007079
0.022850,-0.006709,0.004913,0.001076,-0.013348,-0.005139,-0.006311,0.005849,0.008930,-0.000617,-0.001600,0.023081,-0.001319,-0.001823,0.004457,-0.003565,0.005332,-0.005601,0.000046,-0.010613,-0.006738,-0.008013,0.001458,-0.001153,0.004390,0.011532,-0.011343,-0.000440,-0.012798,0.007633
0.004618,0.020817,0.008312,-0.008893,0.017622,-0.005871,-0.002159,-0.005562,-0.022645,0.011719,0.005866,-0.001110,0.010604,0.006205,-0.011415,-0.006368,0.003046,-0.001090,-0.001852,-0.002390,-0.009728,0.010671,0.007927,0.005135,-0.004455,0.005037,-0.008661,0.016666,0.002712,-0.005975
0.014202,-0.012362,0.009975,-0.010125,-0.005196,0.001326,-0.003245,0.006263,0.003524,-0.016874,-0.001362,0.008841,-0.000358,-0.021544,-0.004246,-0.009135,-0.009424,-0.007304,-0.011944,0.007186,0.001937,-0.002632,-0.010534,0.005881,-0.016391,-0.011568,0.011497,0.001789,0.010491,0.005804
-0.001621,0.001999,-0.016082,0.005551,-0.011065,0.001799,0.013628,0.005059,0.004556,-0.005792,-0.002177,0.009789,-0.020802,0.003665,-0.004305,0.005895,0.005654,0.004688,0.005329,0.008299,0.000195,0.001967,0.014608,-0.014688,-0.007702,-0.004083,-0.008616,-0.008429,-0.021480,-0.006611
0.003215,0.004623,0.002658,0.017534,0.003436,0.004449,0.003277,0.003374,0.009119,0.001973,0.009684,-0.000627,0.001949,0.001775,-0.007227,-0.016712,-0.004193,0.004912,-0.008183,0.006420,-0.000296,0.000384,0.013755,0.011230,-0.002209,-0.001750,0.009180,0.004805,-0.001942,0.001897
-0.024039,-0.006612,0.023476,0.010356,-0.010949,-0.013551,0.005963,-0.011215,-0.002206,0.003108,-0.016304,-0.008321,-0.019009,0.001861,0.006704,0.009806,0.009633,0.008669,0.007189,-0.003751,0.006346,0.028012,-0.010596,0.011907,0.017173,-0.008109,-0.005333,-0.007235,-0.008341,-0.005134
-0.000263,0.007786,-0.011434,0.010143,-0.000658,-0.011035,0.007996,0.011295,-0.013432,-0.005758,-0.006253,-0.004173,0.007180,0.002533,-0.006374,-0.006601,0.006939,-0.004085,0.007387,-0.007092,-0.003966,0.014914,0.015733,-0.011702,0.008991,-0.006744,-0.001593,0.007210,0.003810,0.003424
0.001542,-0.002793,-0.004369,0.008395,0.001540,-0.011101,0.008470,-0.008162,-0.005467,0.001323,0.004316,-0.005301,-0.008687,0.005980,-0.010863,-0.016316,0.017319,0.025078,-0.007713,-0.002934,-0.009425,-0.006154,0.012266,-0.002344,0.019649,0.005980,-0.002990,0.007553,-0.002882,0.011173
-0.002830,0.011015,0.001141,-0.009808,-0.006275,0.005619,-0.006083,-0.006419,0.000384,-0.008451,0.025554,0.007023,0.012684,-0.008153,0.001508,0.004375,-0.001353,0.014606,0.002243,-0.009235,-0.006310,0.018937,0.000299,-0.010784,0.001553,-0.013621,-0.006963,0.010149,0.000950,-0.000639
0.010690,0.012015,0.002990,-0.009410,0.000497,0.001514,0.003747,-0.004016,0.000649,0.003161,0.011053,0.006746,-0.011091,0.012932,-0.013857,0.009884,0.012201,-0.001014,0.001486,-0.009176,0.008361,-0.001814,-0.020807,-0.003408,-0.000394,0.020426,-0.002197,0.004966,-0.006947,0.008246
-0.002732,0.006038,0.004264,0.001236,-0.011352,-0.020231,-0.000272,-0.001576,0.009401,0.008645,0.006501,-0.002526,0.011407,0.013408,-0.009351,0.027941,0.005533,0.004785,-0.004186,-0.009826,-0.009942,-0.011743,0.001327,-0.000830,-0.002853,0.001298,0.012494,0.011950,0.007708,-0.005347
0.024225,0.015282,-0.000326,-0.005663,0.009458,0.007743,0.000952,0.006728,-0.014650,0.005890,-0.007473,0.019330,-0.007823,0.021500,-0.002036,0.005245,0.001305,-0.003001,-0.002128,0.004703,0.024935,-0.001374,-0.006881,-0.006337,0.000774,-0.003201,-0.010216,0.007039,-0.003545,0.004966
0.013243,-0.002562,-0.003638,0.011176,-0.007530,-0.018442,0.014089,0.004698,0.005162,-0.011226,-0.010684,0.004598,0.003709,-0.006124,0.014494,0.002902,-0.004961,-0.003706,0.013303,0.004504,0.004190,0.004681,0.018074,-0.004173,0.001324,-0.019288,-0.001261,0.010455,0.012202,-0.002413
0.004287,-0.002032,-0.001173,-0.006540,-0.001051,-0.021734,-0.019384,-0.009384,-0.010985,-0.005684,0.002157,0.004449,-0.000168,0.011070,0.004830,-0.011480,0.006693,-0.010200,-0.002063,0.002680,0.017499,-0.004495,-0.003548,-0.005413,-0.020159,0.013683,0.004862,0.023806,0.004294,-0.002622
-0.014420,-0.001472,0.011902,0.001503,-0.005773,0.018360,0.002899,-0.011622,-0.011010,0.013075,-0.001531,-0.002615,0.005860,0.012572,-0.004328,-0.010515,0.008761,-0.019124,-0.005081,0.004875,0.006819,-0.002128,0.012641,0.006455,0.006244,0.017279,-0.000328,-0.016965,0.003284,0.006528
0.003707,-0.007234,0.009824,-0.002191,-0.006401,0.004691,0.001533,0.006769,0.003997,0.000003,0.001946,-0.015790,0.008535,-0.000564,0.006398,0.011191,0.001506,-0.004998,0.000345,-0.018922,-0.004439,-0.000978,0.010466,-0.008382,-0.010598,-0.010928,0.000552,-0.001062,0.007095,-0.008212
0.022929,0.002219,-0.006563,-0.003959,-0.005932,0.018611,0.004553,-0.012026,0.011025,-0.007260,-0.003038,0.014904,-0.010136,0.007677,-0.000494,0.012208,0.006580,-0.021369,-0.007428,-0.006551,-0.009938,-0.003443,0.020073,-0.013965,0.004627,-0.009012,0.002684,-0.005064,-0.001443,0.026541
0.016515,0.005220,-0.004118,-0.004604,0.015085,0.005717,-0.027761,-0.011969,0.009766,0.012806,-0.003077,-0.008875,0.012354,0.002963,0.002808,0.020887,0.014327,-0.007554,-0.014809,-0.010399,0.001224,-0.008366,0.010044,0.008432,-0.000318,-0.013341,0.005433,-0.006612,-0.007891,0.006413
0.006546,-0.003993,-0.018499,-0.018623,-0.002400,0.010615,-0.011109,-0.008315,0.024454,-0.019043,0.000761,0.007396,-0.011929,0.003500,-0.024154,0.005914,0.014349,-0.003993,-0.009065,-0.011186,-0.011701,-0.011339,-0.014432,-0.011459,-0.000693,0.008971,0.006472,-0.001672,-0.003073,-0.007774
0.000416,0.000291,-0.002744,-0.014079,0.007792,0.016281,-0.000059,0.006881,-0.009130,-0.001583,0.014148,-0.007524,0.016420,0.008923,0.000190,0.000020,-0.002814,0.010765,-0.016073,0.003147,-0.010997,0.007020,0.008982,-0.000104,-0.014917,-0.006014,0.008920,0.009545,0.010014,0.005350
0.013415,-0.003480,0.007229,-0.000751,-0.000576,0.005701,-0.007531,-0.005838,-0.020106,-0.000090,0.016670,0.007662,-0.003570,-0.014404,0.007688,-0.001977,0.015678,0.013197,0.000618,0.015170,-0.013401,-0.007458,0.013892,0.011913,0.001574,0.009193,0.003669,-0.005831,-0.008602,-0.014067
0.004786,0.012237,0.013076,0.001186,-0.007435,-0.011496,0.011289,0.006326,0.014481,-0.000115,-0.010903,-0.014471,-0.006607,0.005104,0.014838,-0.010036,-0.000286,0.005434,0.030324,0.002584,0.012349,-0.006834,0.009837,-0.004731,-0.006943,0.000510,0.022248,-0.011132,-0.019173,-0.015068
-0.006084,0.000866,-0.011009,-0.000640,0.014816,-0.017775,-0.007690,0.002899,-0.007555,-0.006634,0.004942,0.015083,-0.006732,0.007488,-0.008390,-0.004023,0.004243,-0.001282,0.010534,-0.002624,0.006461,-0.007203,0.005953,-0.000919,-0.001018,-0.004174,0.003412,-0.002963,0.009034,0.000154
0.002132,0.006367,0.018342,-0.014366,-0.003233,0.003067,0.004858,-0.013589,0.014050,0.008703,0.003411,0.004983,0.006925,0.015120,0.006934,0.001665,0.001105,0.005183,0.006253,0.014950,-0.016888,0.010704,0.003262,0.007030,-0.008456,-0.024770,-0.014356,0.006231,0.000435,0.018643
-0.002308,0.021756,-0.005997,0.010392,-0.003041,-0.004945,-0.007082,-0.000135,0.021142,-0.002886,0.002565,0.000005,-0.002511,-0.000740,-0.013418,0.002154,0.004906,0.001221,0.018107,-0.015494,0.009090,0.012025,0.010532,0.005720,0.009229,0.000256,0.011088,0.003293,-0.011110,-0.006219
0.005617,0.018255,0.002329,0.010407,0.002740,-0.026371,0.003990,0.010871,-0.003434,-0.021258,0.004970,0.023730,0.005607,0.010968,0.004733,-0.003293,0.002001,-0.006691,0.014765,-0.011008,0.010211,0.013405,-0.000115,0.005393,0.001656,-0.016282,0.003145,0.002600,-0.010307,0.004014
0.008676,0.011819,-0.009644,0.000634,-0.002118,-0.017444,-0.004941,0.000006,0.006198,0.004084,0.009449,0.004165,0.016097,-0.009423,-0.014821,-0.010665,0.000269,0.002537,-0.006712,0.013813,0.016396,0.008601,0.023425,0.000384,0.009660,-0.005159,-0.000208,-0.006032,-0.001057,0.000089
-0.000416,-0.005002,0.000683,-0.009830,-0.007330,0.010177,-0.002598,-0.017014,0.004663,0.011223,-0.001045,0.000151,-0.002554,-0.011140,0.008825,0.008161,-0.004793,0.011179,0.019228,0.004080,-0.000162,0.013657,0.019553,-0.008953,-0.005952,-0.013472,0.009690,0.011036,0.013930,-0.006013
0.000335,0.007478,0.012308,-0.000319,0.013395,-0.003892,0.011005,-0.018219,0.001716,-0.000834,-0.011057,0.013258,-0.006626,-0.004860,-0.009610,-0.019272,-0.002688,-0.000591,-0.002724,-0.006963,0.001244,-0.026439,0.013579,-0.007475,-0.002112,0.004123,-0.019710,0.001652,0.014679,0.001238
0.026901,0.002033,-0.004922,0.001503,-0.009091,-0.004587,0.008594,0.003145,-0.012636,-0.007210,-0.012027,0.001465,-0.010558,0.005491,-0.006571,-0.002095,-0.003200,0.004846,-0.004653,-0.003069,-0.008752,-0.002475,-0.004079,-0.000692,-0.003567,0.011545,0.000942,-0.000289,0.003573,0.006407
0.002249,-0.022174,0.002828,0.004165,0.017622,0.004591,-0.005696,0.011782,0.010198,0.011216,0.003683,0.007955,0.008862,0.008212,-0.001372,-0.009761,0.008558,0.000217,0.015597,-0.014457,-0.007831,-0.025578,0.001255,0.006828,-0.009851,0.027684,0.005321,-0.018664,-0.010541,-0.011922
-0.002525,0.006872,0.003590,-0.007765,0.010503,0.007929,-0.009325,-0.013238,0.006955,0.008818,0.003214,0.010470,0.016376,0.009610,-0.000393,-0.014176,0.006470,0.011796,-0.004532,-0.011758,-0.014269,0.016852,0.001839,-0.010368,0.002230,-0.003239,0.021474,-0.012592,0.008705,-0.003389
0.006645,-0.008446,-0.022180,-0.010519,-0.006278,0.002502,-0.003385,-0.010706,-0.000268,-0.003059,0.010624,0.003286,0.008597,0.000226,0.002383,-0.004604,-0.002809,-0.003203,0.004715,0.002815,0.000188,-0.010920,0.010440,-0.011551,-0.015881,0.008075,0.005365,0.001554,0.009225,0.005583
